,author,title,url,description,date,content
29,PTI,We will continue to fight for the rights of Punjab: SAD chief Sukhbir Singh Badal,https://timesofindia.indiatimes.com/india/we-will-continue-to-fight-for-the-rights-of-punjab-sad-chief-sukhbir-singh-badal/articleshow/110825779.cms,India News: SANGRUR/LUDHIANA: Shiromani Akali Dal (SAD) president Sukhbir Singh Badal on Saturday started his tour of Punjab to meet his party's workers in all pa.,2024-06-08T18:18:00Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
30,TNN,Opposition parties to take call on attending Modi oath-taking ceremony,https://timesofindia.indiatimes.com/india/opposition-parties-to-take-call-on-attending-modi-oath-taking-ceremony/articleshow/110826428.cms,India News: NEW DELHI: Congress and the opposition parties were mulling if to attend the oath-taking ceremony of Narendra Modi on Sunday.,2024-06-08T20:18:28Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
31,TNN,"7 Maoists killed in Chhattisgarh, 3 security personnel injured",https://timesofindia.indiatimes.com/india/7-maoists-killed-in-chhattisgarh-3-security-personnel-injured/articleshow/110806284.cms,India News: RAIPUR: Seven suspected Maoists were killed and three security personnel injured in an encounter on the borders of Narayanpur district of Chhattisgarh.,2024-06-07T20:10:29Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
32,TNN,"9,000+ guests, Saarc dignitaries to attend PM Modi's swearing-in ceremony",https://timesofindia.indiatimes.com/india/9000-guests-saarc-dignitaries-to-attend-swearing-in-ceremony/articleshow/110806275.cms,"Over 9,000 guests from various sectors of society are invited to the swearing-in ceremony of Prime Minister-designate Narendra Modi and his ministerial colleagues at the forecourt lawn of Rashtrapati Bhawan on Sunday. Sources indicate that a multi-layered sec…",2024-06-07T20:07:48Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
33,PTI,Future of new NDA govt absolutely uncertain: TMC,https://timesofindia.indiatimes.com/india/future-of-new-nda-govt-absolutely-uncertain-tmc/articleshow/110804423.cms,"Trinamool Congress claims uncertainty in the NDA government under PM-designate Narendra Modi, who now depends on allies despite 'aatmanirbharta' stance. People have spoken decisively against the ""discriminatory politics"" of the previous BJP-led government at …",2024-06-07T16:44:12Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
34,PTI,Bypolls to 10 assembly seats in West Bengal likely to be held by year-end,https://timesofindia.indiatimes.com/india/bypolls-to-10-assembly-seats-in-west-bengal-likely-to-be-held-by-year-end/articleshow/110804147.cms,At least 10 assembly segments in West Bengal are set for upcoming bypolls due to vacancies left by MLAs winning Lok Sabha polls. The Election Commission must conduct elections within six months of vacancy occurrence. The scheduled state assembly polls in West…,2024-06-07T16:20:03Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
35,TNN,"EC invites J&K applications for symbols, hints at imminent polls",https://timesofindia.indiatimes.com/india/ec-invites-jk-applications-for-symbols-hints-at-imminent-polls/articleshow/110806191.cms,"India News: NEW DELHI: Days after indicating readiness to hold assembly polls in J&K in the wake of successful Lok Sabha elections, Election Commission announced .",2024-06-07T19:47:22Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
36,Dhananjay.Mahapatra,Take precautions in monsoon to prevent Ghatkopar type hoarding crash: SC,https://timesofindia.indiatimes.com/india/take-precautions-in-monsoon-to-prevent-ghatkopar-type-hoarding-crash-sc/articleshow/110810852.cms,The Supreme Court urged MCGM and Railways to prevent incidents like the Ghatkopar hoarding collapse that killed 14. Precautions are needed before monsoon to avoid such tragedies.,2024-06-08T02:39:21Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
37,TNN,Rahul Gandhi gets bail in defamation case filed by Karnataka BJP man,https://timesofindia.indiatimes.com/india/rahul-gandhi-gets-bail-in-defamation-case-filed-by-karnataka-bjp-man/articleshow/110806812.cms,India News: BENGALURU: A special court in the city for elected representatives granted bail to Congress MP Rahul Gandhi on Friday in a defamation case and adjourn.,2024-06-07T22:13:10Z,10 stunning space images captured by NASA's telescope 12 animals with the most beautiful and expressive eyes ​10 laws to get ahead of 97% of people​ 10 reasons that make Rajaji Tiger Reserve a must-visit 7 oldest trees on Earth and where to spot them? 8 tips for children to sound smarter in conversations 8 books to read to become an expert in corporate ‘know-hows’ 10 tips to raise a smart kid Improve Your Concentration Skills with These 10 Effective Tips ​10 animals that can live without food and water for months​
38,Barinderjit Saluja and Neel Kamal,"Cop booked for Kangana Ranaut 'slap', gets offers of legal assistance",https://timesofindia.indiatimes.com/india/cop-booked-for-kangana-ranaut-slap-gets-offers-of-legal-assistance/articleshow/110806797.cms,"CISF constable Kulwinder Kaur was charged with ""voluntarily causing hurt"" and ""wrongful restraint"" in an FIR registered by Mohali police on Friday, following allegations that she confronted and slapped actor and newly elected BJP MP Kangana Ranaut at Chandiga…",2024-06-07T22:07:34Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
39,Akhilesh Singh,"Lok Sabha elections 2024: Berth talks on as Modi meets Murmu, invited to form govt",https://timesofindia.indiatimes.com/india/lok-sabha-elections-2024-berth-talks-on-as-modi-meets-murmu-invited-to-form-govt/articleshow/110806775.cms,"India News: NEW DELHI: President Droupadi Murmu on Friday appointed Narendra Modi prime minister, clearing the way for him to be sworn in on Sunday as head of a B.",2024-06-07T22:05:59Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
40,PTI,Transgender community members to attend oath ceremony to bless new govt,https://timesofindia.indiatimes.com/india/transgender-community-members-to-attend-oath-ceremony-to-bless-new-govt/articleshow/110839419.cms,India News: NEW DELHI: About 50 people from the transgender community have been invited to attend the swearing-in ceremony of Prime Minister-designate Narendra Mo.,2024-06-09T10:37:29Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
41,ANI,"""My priorities are water, electricity, roads, education, health and infrastructure development"": Sikkim CM designate Tamang",https://timesofindia.indiatimes.com/india/my-priorities-are-water-electricity-roads-education-health-and-infrastructure-development-sikkim-cm-designate-tamang/articleshow/110843405.cms,"Sikkim CM Prem Singh Tamang arrived in Delhi for PM Narendra Modi's swearing-in. Tamang, also taking his oath as CM, expressed gratitude to voters and outlined priorities in infrastructure. Modi, honored past leaders, takes his third consecutive term today wi…",2024-06-09T12:34:31Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
42,TNN,Tribal leaders Jual Oram's journey: From humble roots to championing tribal causes,https://timesofindia.indiatimes.com/india/juals-journey-from-humble-roots-to-championing-tribal-causes/articleshow/110840052.cms,"India News: One of India’s prominent tribal leaders, Jual Oram has been re-elected to Lok Sabha for the sixth time, defeating former Indian hockey captain Dilip T.",2024-06-09T13:37:27Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
43,Rajat Pandit,Modi 3.0 must bite the bullet to make military future-ready,https://timesofindia.indiatimes.com/india/modi-3-0-must-bite-the-bullet-to-make-military-future-ready/articleshow/110883617.cms,"China's growing military ties with Pakistan, now extending to maritime domains, pose a significant security threat to India. Experts urge the new government to enhance nuclear deterrence and conventional warfare capabilities. To address this challenge, they r…",2024-06-10T19:40:39Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
44,PTI,Karnataka Cong leader takes dig at NDA for not inducting from state any BCs/Dalit MP in cabinet,https://timesofindia.indiatimes.com/india/karnataka-cong-leader-takes-dig-at-nda-for-not-inducting-from-state-any-bcs/dalit-mp-in-cabinet/articleshow/110873740.cms,"Karnataka home minister Parameshwara criticizes NDA for neglecting representation of Nirmala Sitharaman, Pralhad Joshi, and H D Kumaraswamy in the Union council of ministers formation.",2024-06-10T10:27:35Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
45,TNN,8-month-pregnant woman among 2 from Kenya held at Mum airport with 19cr gold,https://timesofindia.indiatimes.com/india/8-month-pregnant-woman-among-2-from-kenya-held-at-mum-airport-with-19cr-gold/articleshow/110884430.cms,"Two women, Anzal Abdi Kala and Saida Hussein, were arrested for smuggling 33kg gold bars worth Rs 19 crore in Mumbai. They concealed the gold with adhesive tape in their undergarments and baggage.",2024-06-10T22:15:02Z,"S Ahmed Ali, Senior Assistant Editor at The Times of India, Mumbai, covers crime and related isues but sometimes he also takes up offbeat subjects. His interests: automobiles particularly bikes, and gymming.Read More ​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations"
46,TNN,Election Commission fixes July 10 for bypolls to 13 seats in 7 assemblies,https://timesofindia.indiatimes.com/india/election-commission-fixes-july-10-for-bypolls-to-13-seats-in-7-assemblies/articleshow/110883636.cms,"India News: NEW DELHI: Election Commission on Monday announced by-elections to 13 assembly seats across seven states, including four in West Bengal.",2024-06-10T19:46:02Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
47,Mohua Chatterjee,Bangladesh PM Sheikh Hasina meets Sonia Gandhi,https://timesofindia.indiatimes.com/india/bangladesh-pm-sheikh-hasina-meets-sonia-gandhi/articleshow/110882550.cms,"India News: NEW DELHI: Bangladesh Prime Minister Sheikh Hasina met with Congress parliamentary party chairperson Sonia Gandhi, met on Monday and held discussions .",2024-06-10T17:35:23Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
48,PTI,'Condition of our workers in Middle East matter of concern': Rahul Gandhi expresses shock over Kuwait fire tragedy,https://timesofindia.indiatimes.com/india/condition-of-our-workers-in-middle-east-matter-of-concern-rahul-gandhi-expresses-shock-over-kuwait-fire-tragedy/articleshow/110947599.cms,"India News: AMARAVATI: TDP supremo N Chandrababu Naidu's cabinet is a mix of 17 freshers and eight experienced ministers, including him.",2024-06-12T17:27:58Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
49,TIMESOFINDIA.COM,First batch of made-in-India 'Nagastra-1' delivered to Army: Key features of this 'suicide drone',https://timesofindia.indiatimes.com/india/first-batch-of-made-in-india-nagastra-1-delivered-to-army-key-features-of-this-suicide-drone/articleshow/110989936.cms,"India News: NEW DELHI: Solar Industries, based in Nagpur, has delivered the first indigenously developed Loitering Munition, Nagastra–1, to the Indian Army.",2024-06-14T07:36:25Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
50,ANI,Assembly by-polls: TMC announces candidates for 4 seats in West Bengal,https://timesofindia.indiatimes.com/india/assembly-by-polls-tmc-announces-candidates-for-4-seats-in-west-bengal/articleshow/110989003.cms,"The All India Trinamool Congress (AITC) has revealed its candidates for the imminent assembly by-polls in West Bengal. In a press statement released on Friday, TMC disclosed the names of the candidates for four seats set for polling on July 10.",2024-06-14T06:34:40Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
51,P Vasantha Kumar,Pocso case: Reprieve for former Karnataka CM BS Yediyurappa as HC says no coercive measures till June 17,https://timesofindia.indiatimes.com/india/pocso-case-reprieve-for-former-karnataka-cm-bs-yediyurappa-as-hc-says-no-coercive-measures-till-june-17/articleshow/110999774.cms,"In his order, Justice Krishna S Dixit has said that no coercive measures should be taken against the octogenarian leader and former chief minister BS Yediyurappa, directing the senior BJP leader to appear before the police for questioning on June 17, in terms…",2024-06-14T12:04:05Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
52,ANI,Rajnath Singh takes charge as Union minister bats for developing self-reliance in defence manufacturing,https://timesofindia.indiatimes.com/india/rajnath-singh-takes-charge-as-union-minister-bats-for-developing-self-reliance-in-defence-manufacturing/articleshow/110962783.cms,"Union minister Rajnath Singh, assuming his role as defence minister, emphasized developing a self-reliant defense sector aiming to boost exports to Rs 50,000 crore within five years. Singh, with extensive political experience, previously held the role in 2019…",2024-06-13T07:51:56Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
53,Abhyudaya Kotnala,3 dead as bus falls into Uttarakhand gorge,https://timesofindia.indiatimes.com/india/3-dead-as-bus-falls-into-uttarakhand-gorge/articleshow/110949339.cms,India News: Uttarkashi: Three people were killed and 26 injured after a tourist bus fell into a gorge on the Gangotri highway in Uttarkashi district Tuesday night.,2024-06-12T21:38:53Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
54,Dipak K Dash,New devices to check FASTag to cut toll plaza delays soon: NHAI,https://timesofindia.indiatimes.com/india/new-devices-to-check-fastag-to-cut-toll-plaza-delays-soon-nhai/articleshow/110950256.cms,NHAI orders changes at toll plazas to improve FASTag transactions by mandating STQC-certified equipment for RFID reader and antenna to prevent glitches and ensure hassle-free commuting.,2024-06-12T22:42:02Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
55,Sanjay Khajuria,50 detained as search operations for ultras continue,https://timesofindia.indiatimes.com/india/50-detained-as-search-operations-for-ultras-continue/articleshow/110977572.cms,"Security teams assisted by drone crews and military dogs are scouring deep forests and high-altitude terrain in Jammu division to catch or kill suspected Pakistani terrorists responsible for four attacks on June 9, 11, and 12 in three districts of the region.…",2024-06-13T19:36:01Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
56,TNN,Remains of Kuwait fire's Kerala victims likely to be brought home today,https://timesofindia.indiatimes.com/india/remains-of-kuwait-fires-kerala-victims-likely-to-be-brought-home-today/articleshow/110977895.cms,India News: Three men from Uttar Pradesh died in the Kuwait fire on Wednesday.,2024-06-13T21:23:21Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
57,Nishikant Karlikar,"Two submit forged documents for constable posts, booked",https://timesofindia.indiatimes.com/india/two-submit-forged-documents-for-constable-posts-booked/articleshow/111009547.cms,India News: Thane: The Thane Police have booked two persons selected for constable posts during the 2022 police recruitment drive for submitting forged Project Af.,2024-06-14T23:18:21Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
58,TNN,"India, Italy seek to enhance ties in clean energy, AI and telecom",https://timesofindia.indiatimes.com/india/india-italy-seek-to-enhance-ties-in-clean-energy-ai-and-telecom/articleshow/111007852.cms,India News: Prime Minister Narendra Modi's bilateral meeting with his Italian counterpart Giorgia Meloni saw the two sides discussing defence and security coopera.,2024-06-14T22:39:32Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
59,Ambika Pandit,Ensure regular DISHA panel meets for dev: Shivraj Singh Chouhan to write to MPs,https://timesofindia.indiatimes.com/india/ensure-regular-disha-panel-meets-for-dev-shivraj-singh-chouhan-to-write-to-mps/articleshow/111026430.cms,"NEW DELHI: Concerned over irregular meetings of the District Development Coordination and Monitoring Committees (DISHA), rural development minister Sh.",2024-06-15T17:53:20Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
60,TNN,Every fifth immigrant doctor in US is an Indian,https://timesofindia.indiatimes.com/india/every-fifth-immigrant-doctor-in-us-is-an-indian/articleshow/111006377.cms,"India is the top source country when it comes to immigrant physicians and surgeons (doctors) working in the US and the second-largest source country for registered nurses. In terms of the total number of immigrant healthcare professionals working in the US, i…",2024-06-14T19:45:59Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
61,TNN,"PM Modi at G7: End monopoly on tech, all should get access",https://timesofindia.indiatimes.com/india/pm-modi-at-g7-end-monopoly-on-tech-all-should-get-access/articleshow/111006549.cms,"Calling for efforts to ensure that the benefits of technology reach all sections of society, unleashing the potential of every individual and helping eliminate social inequalities, PM Narendra Modi said at the G7 summit that the global community must turn mon…",2024-06-14T20:23:41Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
62,TNN,"Porsche re-run: Minor rams car into Nagpur crowd, 5 hurt",https://timesofindia.indiatimes.com/india/porsche-re-run-minor-rams-car-into-nagpur-crowd-5-hurt/articleshow/111027278.cms,"India News: Nagpur: A black Skoda, driven by a minor, spun out of control and ploughed into a crowd, nearly mowing down vegetable vendors and customers in Nandanv.",2024-06-15T20:57:40Z,​10 animals with unique parenting behaviours​ A step-by-step guide on how to grow Lotus in a pot Places that look like straight out of a fairytale Mental clarity and more: 10 benefits of meditating everyday ​10 birds that exhibit the most advanced nest-building skills​ How to make 4 ingredient South-Indian Appam for breakfast 7 super-easy healthy breakfast ideas for each day of the week How to make Kerala's famous Neelbrigandi oil for amazing hair growth 8 most unique birds from around the world 10 fish species with extraordinary breathing adaptations
63,TNN & Agencies,‘Half-pant ministers’: TMC as Bengal gets only 2 minister of state,https://timesofindia.indiatimes.com/india/half-pant-ministers-tmc-as-bengal-gets-only-2-minister-of-state/articleshow/110851510.cms,"India News: KOLKATA/NEW DELHI: Taking a dig at BJP for allotting only minister of state berths to Bengal MPs, Trinamool Congress on Sunday referred to them as “ha.",2024-06-09T16:36:46Z,"9 habits and exercises that help improve eyesight naturally 10 fishes that can be kept at home aquariums Clove Benefits: 10 great things mighty clove can do for your body Habits of women who are mentally strong, as per psychology How to make Desi Ghee Paneer Fried Rice for office lunch In pics: ‘Panchayat’ fame Jitendra Kumar’s aesthetic and minimal home How to make South Indian style overnight Poha for Summers ​10 yellow birds that are nature's treasures to humanity​ World’s top 10 largest national parks Top 10 architectural wonders in India"
